,date_time,max_temp,min_temp,precip,year,temp
35040,2019-01-01 01:00:00,15.6,15.6,0.0,2019.0,15.6
35041,2019-01-01 02:00:00,15.0,15.0,0.0,2019.0,15.0
35042,2019-01-01 03:00:00,15.0,15.0,0.0,2019.0,15.0
35043,2019-01-01 04:00:00,13.9,13.9,0.0,2019.0,13.9
35044,2019-01-01 05:00:00,12.2,12.2,0.0,2019.0,12.2
35045,2019-01-01 06:00:00,12.2,12.2,0.0,2019.0,12.2
35046,2019-01-01 07:00:00,12.8,12.8,0.0,2019.0,12.8
35047,2019-01-01 08:00:00,12.8,12.8,0.0,2019.0,12.8
35063,2019-01-01 00:00:00,15.6,15.6,0.0,2019.0,15.6
35064,2019-01-02 01:00:00,14.4,14.4,0.0,2019.0,14.4
35065,2019-01-02 02:00:00,13.3,13.3,0.0,2019.0,13.3
35066,2019-01-02 03:00:00,12.8,12.8,0.0,2019.0,12.8
35067,2019-01-02 04:00:00,11.7,11.7,0.0,2019.0,11.7
35068,2019-01-02 05:00:00,10.6,10.6,0.0,2019.0,10.6
35069,2019-01-02 06:00:00,10.6,10.6,0.0,2019.0,10.6
35070,2019-01-02 07:00:00,11.7,11.7,0.0,2019.0,11.7
35071,2019-01-02 08:00:00,10.6,10.6,0.0,2019.0,10.6
35072,2019-01-01 09:00:00,11.1,10.6,0.0,2019.0,10.85
35073,2019-01-01 10:00:00,11.1,11.1,0.0,2019.0,11.1
35074,2019-01-01 11:00:00,9.4,9.4,0.0,2019.0,9.4
35075,2019-01-01 12:00:00,6.1,6.1,0.0,2019.0,6.1
35076,2019-01-01 13:00:00,7.8,7.8,0.0,2019.0,7.8
35077,2019-01-01 14:00:00,8.3,8.3,0.0,2019.0,8.3
35078,2019-01-01 15:00:00,6.7,6.7,0.0,2019.0,6.7
35079,2019-01-01 16:00:00,8.3,8.3,0.0,2019.0,8.3
35080,2019-01-01 17:00:00,9.4,9.4,0.0,2019.0,9.4
35081,2019-01-01 18:00:00,12.2,12.2,0.0,2019.0,12.2
35082,2019-01-01 19:00:00,13.3,13.3,0.0,2019.0,13.3
35083,2019-01-01 20:00:00,13.9,13.9,0.0,2019.0,13.9
35084,2019-01-01 21:00:00,14.4,14.4,0.0,2019.0,14.4
35085,2019-01-01 22:00:00,15.6,15.6,0.0,2019.0,15.6
35086,2019-01-01 23:00:00,16.7,16.7,0.0,2019.0,16.7
35087,2019-01-02 00:00:00,16.1,16.1,0.0,2019.0,16.1
35088,2019-01-03 01:00:00,13.3,13.3,0.0,2019.0,13.3
35089,2019-01-03 02:00:00,12.8,12.8,0.0,2019.0,12.8
35090,2019-01-03 03:00:00,13.3,13.3,0.0,2019.0,13.3
35091,2019-01-03 04:00:00,12.8,12.8,0.0,2019.0,12.8
35092,2019-01-03 05:00:00,10.6,10.6,0.0,2019.0,10.6
35093,2019-01-03 06:00:00,10.6,10.6,0.0,2019.0,10.6
35094,2019-01-03 07:00:00,10.6,10.6,0.0,2019.0,10.6
35095,2019-01-03 08:00:00,10.0,10.0,0.0,2019.0,10.0
35096,2019-01-02 09:00:00,7.8,7.8,0.0,2019.0,7.8
35097,2019-01-02 10:00:00,7.8,7.8,0.0,2019.0,7.8
35098,2019-01-02 11:00:00,7.8,7.8,0.0,2019.0,7.8
35099,2019-01-02 12:00:00,7.2,7.2,0.0,2019.0,7.2
35100,2019-01-02 13:00:00,8.3,8.3,0.0,2019.0,8.3
35101,2019-01-02 14:00:00,4.4,4.4,0.0,2019.0,4.4
35102,2019-01-02 15:00:00,7.2,7.2,0.0,2019.0,7.2
35103,2019-01-02 16:00:00,7.2,7.2,0.0,2019.0,7.2
35104,2019-01-02 17:00:00,10.0,10.0,0.0,2019.0,10.0
35105,2019-01-02 18:00:00,12.8,12.8,0.0,2019.0,12.8
35106,2019-01-02 19:00:00,13.9,13.9,0.0,2019.0,13.9
35107,2019-01-02 20:00:00,15.0,15.0,0.0,2019.0,15.0
35108,2019-01-02 21:00:00,15.6,15.6,0.0,2019.0,15.6
35109,2019-01-02 22:00:00,16.1,16.1,0.0,2019.0,16.1
35110,2019-01-02 23:00:00,15.0,15.0,0.0,2019.0,15.0
35111,2019-01-03 00:00:00,14.4,14.4,0.0,2019.0,14.4
35112,2019-01-04 01:00:00,14.4,14.4,0.0,2019.0,14.4
35113,2019-01-04 02:00:00,13.9,13.9,0.0,2019.0,13.9
35114,2019-01-04 03:00:00,13.9,13.9,0.0,2019.0,13.9
35115,2019-01-04 04:00:00,13.3,13.3,0.0,2019.0,13.3
35116,2019-01-04 05:00:00,13.3,13.3,0.0,2019.0,13.3
35117,2019-01-04 06:00:00,13.3,13.3,0.0,2019.0,13.3
35118,2019-01-04 07:00:00,11.1,11.1,0.0,2019.0,11.1
35119,2019-01-04 08:00:00,10.6,10.6,0.0,2019.0,10.6
35120,2019-01-03 09:00:00,9.4,9.4,0.0,2019.0,9.4
35121,2019-01-03 10:00:00,8.3,8.3,0.0,2019.0,8.3
35122,2019-01-03 11:00:00,8.3,8.3,0.0,2019.0,8.3
35123,2019-01-03 12:00:00,8.9,8.9,0.0,2019.0,8.9
35124,2019-01-03 13:00:00,8.3,8.3,0.0,2019.0,8.3
35125,2019-01-03 14:00:00,7.8,7.8,0.0,2019.0,7.8
35126,2019-01-03 15:00:00,10.0,10.0,0.0,2019.0,10.0
35127,2019-01-03 16:00:00,10.6,10.6,0.0,2019.0,10.6
35128,2019-01-03 17:00:00,13.9,13.9,0.0,2019.0,13.9
35129,2019-01-03 18:00:00,15.6,15.6,0.0,2019.0,15.6
35130,2019-01-03 19:00:00,17.2,17.2,0.0,2019.0,17.2
35131,2019-01-03 20:00:00,18.3,18.3,0.0,2019.0,18.3
35132,2019-01-03 21:00:00,17.8,17.8,0.0,2019.0,17.8
35133,2019-01-03 22:00:00,17.8,17.8,0.0,2019.0,17.8
35134,2019-01-03 23:00:00,16.1,16.1,0.0,2019.0,16.1
35135,2019-01-04 00:00:00,16.1,16.1,0.0,2019.0,16.1
35136,2019-01-05 01:00:00,15.0,15.0,0.0,2019.0,15.0
35137,2019-01-05 02:00:00,13.9,13.9,0.0,2019.0,13.9
35138,2019-01-05 03:00:00,13.3,13.3,0.0,2019.0,13.3
35139,2019-01-05 04:00:00,13.3,13.3,0.0,2019.0,13.3
35140,2019-01-05 05:00:00,13.3,13.3,0.0,2019.0,13.3
35141,2019-01-05 06:00:00,12.8,12.8,0.0,2019.0,12.8
35142,2019-01-05 07:00:00,12.2,12.2,0.0,2019.0,12.2
35143,2019-01-05 08:00:00,12.2,12.2,0.0,2019.0,12.2
35144,2019-01-04 09:00:00,10.0,10.0,0.0,2019.0,10.0
35145,2019-01-04 10:00:00,8.9,8.9,0.0,2019.0,8.9
35146,2019-01-04 11:00:00,8.3,8.3,0.0,2019.0,8.3
35147,2019-01-04 12:00:00,8.3,8.3,0.0,2019.0,8.3
35148,2019-01-04 13:00:00,8.9,8.9,0.0,2019.0,8.9
35149,2019-01-04 14:00:00,8.3,8.3,0.0,2019.0,8.3
35150,2019-01-04 15:00:00,8.3,8.3,0.0,2019.0,8.3
35151,2019-01-04 16:00:00,9.4,9.4,0.0,2019.0,9.4
35152,2019-01-04 17:00:00,11.7,11.7,0.0,2019.0,11.7
35153,2019-01-04 18:00:00,13.9,13.9,0.0,2019.0,13.9
35154,2019-01-04 19:00:00,15.0,15.0,0.0,2019.0,15.0
35155,2019-01-04 20:00:00,16.1,16.1,0.0,2019.0,16.1
35156,2019-01-04 21:00:00,17.2,17.2,0.0,2019.0,17.2
35157,2019-01-04 22:00:00,16.7,16.7,0.0,2019.0,16.7
35158,2019-01-04 23:00:00,16.1,16.1,0.0,2019.0,16.1
35159,2019-01-05 00:00:00,15.6,15.6,0.0,2019.0,15.6
35160,2019-01-06 01:00:00,13.3,13.3,0.0,2019.0,13.3
35161,2019-01-06 02:00:00,12.8,12.8,0.0,2019.0,12.8
35162,2019-01-06 02:00:00,12.8,12.2,1.0,2019.0,12.5
35163,2019-01-06 04:00:00,11.1,11.1,1.0,2019.0,11.1
35164,2019-01-06 05:00:00,10.6,10.6,0.0,2019.0,10.6
35165,2019-01-06 05:00:00,10.0,10.0,0.0,2019.0,10.0
35166,2019-01-06 07:00:00,10.6,10.6,0.0,2019.0,10.6
35167,2019-01-06 08:00:00,10.0,10.0,0.0,2019.0,10.0
35168,2019-01-05 09:00:00,10.0,10.0,0.0,2019.0,10.0
35169,2019-01-05 10:00:00,10.0,10.0,0.0,2019.0,10.0
35170,2019-01-05 11:00:00,10.6,10.6,0.0,2019.0,10.6
35171,2019-01-05 12:00:00,10.0,10.0,0.0,2019.0,10.0
35172,2019-01-05 13:00:00,10.0,10.0,0.0,2019.0,10.0
35173,2019-01-05 14:00:00,10.6,10.6,0.0,2019.0,10.6
35174,2019-01-05 15:00:00,10.6,10.6,0.0,2019.0,10.6
35175,2019-01-05 16:00:00,11.1,11.1,0.0,2019.0,11.1
35176,2019-01-05 17:00:00,11.7,11.7,0.0,2019.0,11.7
35177,2019-01-05 17:00:00,12.8,12.2,0.0,2019.0,12.5
35178,2019-01-05 19:00:00,13.9,13.9,0.0,2019.0,13.9
35179,2019-01-05 20:00:00,13.9,13.9,0.0,2019.0,13.9
35180,2019-01-05 20:00:00,14.4,14.4,0.0,2019.0,14.4
35181,2019-01-05 22:00:00,14.4,14.4,0.0,2019.0,14.4
35182,2019-01-05 22:00:00,14.4,14.4,0.0,2019.0,14.4
35183,2019-01-06 00:00:00,13.9,13.9,0.0,2019.0,13.9
35184,2019-01-07 01:00:00,13.9,13.9,0.0,2019.0,13.9
35185,2019-01-07 02:00:00,13.3,13.3,0.0,2019.0,13.3
35186,2019-01-07 03:00:00,13.9,13.9,0.0,2019.0,13.9
35187,2019-01-07 04:00:00,13.9,13.9,0.0,2019.0,13.9
35188,2019-01-07 05:00:00,13.3,13.3,0.0,2019.0,13.3
35189,2019-01-07 06:00:00,13.3,13.3,0.0,2019.0,13.3
35190,2019-01-07 06:00:00,13.3,13.3,0.0,2019.0,13.3
35191,2019-01-07 08:00:00,12.8,12.8,0.0,2019.0,12.8
35192,2019-01-06 09:00:00,10.0,10.0,0.0,2019.0,10.0
35193,2019-01-06 10:00:00,10.6,10.6,0.0,2019.0,10.6
35194,2019-01-06 11:00:00,10.6,10.6,0.0,2019.0,10.6
35195,2019-01-06 12:00:00,10.6,10.6,0.0,2019.0,10.6
35196,2019-01-06 13:00:00,10.0,10.0,0.0,2019.0,10.0
35197,2019-01-06 14:00:00,10.0,10.0,0.0,2019.0,10.0
35198,2019-01-06 15:00:00,10.0,10.0,0.0,2019.0,10.0
35199,2019-01-06 15:00:00,10.6,10.0,0.0,2019.0,10.3
35200,2019-01-06 17:00:00,12.8,12.8,0.0,2019.0,12.8
35201,2019-01-06 18:00:00,14.4,14.4,0.0,2019.0,14.4
35202,2019-01-06 19:00:00,13.9,13.9,0.0,2019.0,13.9
35203,2019-01-06 20:00:00,14.4,14.4,0.0,2019.0,14.4
35204,2019-01-06 21:00:00,13.9,13.9,0.0,2019.0,13.9
35205,2019-01-06 22:00:00,14.4,14.4,0.0,2019.0,14.4
35206,2019-01-06 23:00:00,15.0,15.0,0.0,2019.0,15.0
35207,2019-01-07 00:00:00,14.4,14.4,0.0,2019.0,14.4
35208,2019-01-08 01:00:00,15.6,15.0,0.0,2019.0,15.3
35209,2019-01-08 01:00:00,15.0,15.0,0.0,2019.0,15.0
35210,2019-01-08 03:00:00,14.4,14.4,0.0,2019.0,14.4
35211,2019-01-08 04:00:00,14.4,14.4,0.0,2019.0,14.4
35212,2019-01-08 05:00:00,13.9,13.9,0.0,2019.0,13.9
35213,2019-01-08 06:00:00,13.9,13.9,0.0,2019.0,13.9
35214,2019-01-08 07:00:00,13.3,13.3,0.0,2019.0,13.3
35215,2019-01-08 08:00:00,12.8,12.8,0.0,2019.0,12.8
35216,2019-01-07 09:00:00,12.2,12.2,0.0,2019.0,12.2
35217,2019-01-07 10:00:00,11.7,11.7,0.0,2019.0,11.7
35218,2019-01-07 11:00:00,11.1,11.1,1.0,2019.0,11.1
35219,2019-01-07 12:00:00,11.1,10.6,1.0,2019.0,10.85
35220,2019-01-07 13:00:00,10.6,10.6,1.0,2019.0,10.6
35221,2019-01-07 14:00:00,10.6,10.6,1.0,2019.0,10.6
35222,2019-01-07 15:00:00,10.6,10.6,1.0,2019.0,10.6
35223,2019-01-07 16:00:00,10.6,10.6,1.0,2019.0,10.6
35224,2019-01-07 17:00:00,10.6,10.6,1.0,2019.0,10.6
35225,2019-01-07 17:00:00,12.2,11.7,0.0,2019.0,11.95
35226,2019-01-07 19:00:00,12.2,12.2,1.0,2019.0,12.2
35227,2019-01-07 20:00:00,12.8,12.8,1.0,2019.0,12.8
35228,2019-01-07 20:00:00,13.3,13.3,0.0,2019.0,13.3
35229,2019-01-07 22:00:00,14.4,13.9,0.0,2019.0,14.15
35230,2019-01-07 22:00:00,15.0,15.0,0.0,2019.0,15.0
35231,2019-01-07 23:00:00,15.0,14.4,0.0,2019.0,14.7
35232,2019-01-09 01:00:00,16.7,16.7,0.0,2019.0,16.7
35233,2019-01-09 02:00:00,15.6,15.6,0.0,2019.0,15.6
35234,2019-01-09 03:00:00,15.6,15.6,0.0,2019.0,15.6
35235,2019-01-09 04:00:00,15.6,15.6,0.0,2019.0,15.6
35236,2019-01-09 05:00:00,14.4,14.4,0.0,2019.0,14.4
35237,2019-01-09 06:00:00,15.0,15.0,0.0,2019.0,15.0
35238,2019-01-09 07:00:00,14.4,14.4,0.0,2019.0,14.4
35239,2019-01-09 08:00:00,13.9,13.9,0.0,2019.0,13.9
35240,2019-01-08 09:00:00,12.2,12.2,0.0,2019.0,12.2
35241,2019-01-08 10:00:00,11.7,11.7,0.0,2019.0,11.7
35242,2019-01-08 11:00:00,11.1,11.1,0.0,2019.0,11.1
35243,2019-01-08 12:00:00,11.1,11.1,0.0,2019.0,11.1
35244,2019-01-08 13:00:00,11.1,11.1,0.0,2019.0,11.1
35245,2019-01-08 14:00:00,12.8,12.8,0.0,2019.0,12.8
35246,2019-01-08 15:00:00,12.2,12.2,0.0,2019.0,12.2
35247,2019-01-08 16:00:00,13.9,13.9,0.0,2019.0,13.9
35248,2019-01-08 17:00:00,15.6,15.6,0.0,2019.0,15.6
35249,2019-01-08 18:00:00,17.8,17.8,0.0,2019.0,17.8
35250,2019-01-08 19:00:00,19.4,19.4,0.0,2019.0,19.4
35251,2019-01-08 20:00:00,20.0,20.0,0.0,2019.0,20.0
35252,2019-01-08 21:00:00,21.1,21.1,0.0,2019.0,21.1
35253,2019-01-08 22:00:00,19.4,19.4,0.0,2019.0,19.4
35254,2019-01-08 23:00:00,18.3,18.3,0.0,2019.0,18.3
35255,2019-01-09 00:00:00,16.7,16.7,0.0,2019.0,16.7
35256,2019-01-10 01:00:00,14.4,14.4,0.0,2019.0,14.4
35257,2019-01-10 02:00:00,15.0,15.0,0.0,2019.0,15.0
35258,2019-01-10 03:00:00,15.6,15.6,0.0,2019.0,15.6
35259,2019-01-10 04:00:00,15.0,15.0,0.0,2019.0,15.0
35260,2019-01-10 05:00:00,15.0,15.0,0.0,2019.0,15.0
35261,2019-01-10 06:00:00,15.6,15.6,0.0,2019.0,15.6
35262,2019-01-10 07:00:00,14.4,14.4,0.0,2019.0,14.4
35263,2019-01-10 08:00:00,13.3,13.3,0.0,2019.0,13.3
35264,2019-01-09 09:00:00,12.8,12.8,0.0,2019.0,12.8
35265,2019-01-09 10:00:00,11.7,11.7,0.0,2019.0,11.7
35266,2019-01-09 11:00:00,10.6,10.6,0.0,2019.0,10.6
35267,2019-01-09 12:00:00,10.6,10.6,0.0,2019.0,10.6
35268,2019-01-09 13:00:00,10.0,10.0,0.0,2019.0,10.0
35269,2019-01-09 14:00:00,9.4,9.4,0.0,2019.0,9.4
35270,2019-01-09 15:00:00,10.0,10.0,0.0,2019.0,10.0
35271,2019-01-09 16:00:00,10.6,10.6,0.0,2019.0,10.6
35272,2019-01-09 17:00:00,13.3,13.3,0.0,2019.0,13.3
35273,2019-01-09 18:00:00,15.6,15.6,0.0,2019.0,15.6
35274,2019-01-09 19:00:00,17.2,17.2,0.0,2019.0,17.2
35275,2019-01-09 20:00:00,16.1,16.1,0.0,2019.0,16.1
35276,2019-01-09 21:00:00,15.6,15.6,0.0,2019.0,15.6
35277,2019-01-09 22:00:00,16.1,16.1,0.0,2019.0,16.1
35278,2019-01-09 23:00:00,16.1,16.1,0.0,2019.0,16.1
35279,2019-01-10 00:00:00,15.0,15.0,0.0,2019.0,15.0
35280,2019-01-11 01:00:00,14.4,14.4,0.0,2019.0,14.4
35281,2019-01-11 02:00:00,13.9,13.9,0.0,2019.0,13.9
35282,2019-01-11 02:00:00,13.9,13.3,0.0,2019.0,13.600000000000001
35283,2019-01-11 03:00:00,13.9,13.9,0.0,2019.0,13.9
35284,2019-01-11 05:00:00,13.9,13.9,0.0,2019.0,13.9
35285,2019-01-11 05:00:00,13.9,13.9,0.0,2019.0,13.9
35286,2019-01-11 07:00:00,13.3,13.3,0.0,2019.0,13.3
35287,2019-01-11 08:00:00,12.2,12.2,0.0,2019.0,12.2
35288,2019-01-10 09:00:00,13.3,13.3,0.0,2019.0,13.3
35289,2019-01-10 10:00:00,11.1,11.1,0.0,2019.0,11.1
35290,2019-01-10 11:00:00,11.7,11.7,0.0,2019.0,11.7
35291,2019-01-10 12:00:00,11.1,11.1,0.0,2019.0,11.1
35292,2019-01-10 13:00:00,11.1,11.1,0.0,2019.0,11.1
35293,2019-01-10 14:00:00,10.6,10.6,0.0,2019.0,10.6
35294,2019-01-10 14:00:00,12.2,11.1,0.0,2019.0,11.649999999999999
35295,2019-01-10 16:00:00,12.2,12.2,0.0,2019.0,12.2
35296,2019-01-10 17:00:00,12.8,12.8,0.0,2019.0,12.8
35297,2019-01-10 18:00:00,13.9,13.9,0.0,2019.0,13.9
35298,2019-01-10 18:00:00,15.6,15.0,0.0,2019.0,15.3
35299,2019-01-10 20:00:00,16.1,16.1,0.0,2019.0,16.1
35300,2019-01-10 21:00:00,15.6,15.6,0.0,2019.0,15.6
35301,2019-01-10 22:00:00,15.0,15.0,0.0,2019.0,15.0
35302,2019-01-10 22:00:00,15.0,15.0,0.0,2019.0,15.0
35303,2019-01-11 00:00:00,15.0,14.4,0.0,2019.0,14.7
35304,2019-01-12 01:00:00,14.4,14.4,0.0,2019.0,14.4
35305,2019-01-12 02:00:00,13.9,13.9,0.0,2019.0,13.9
35306,2019-01-12 03:00:00,13.9,13.9,0.0,2019.0,13.9
35307,2019-01-12 03:00:00,13.3,13.3,0.0,2019.0,13.3
35308,2019-01-12 05:00:00,12.8,12.8,0.0,2019.0,12.8
35309,2019-01-12 06:00:00,12.8,12.8,0.0,2019.0,12.8
35310,2019-01-12 07:00:00,12.8,12.8,0.0,2019.0,12.8
35311,2019-01-12 08:00:00,12.8,12.8,0.0,2019.0,12.8
35312,2019-01-11 09:00:00,13.3,13.3,0.0,2019.0,13.3
35313,2019-01-11 10:00:00,13.3,13.3,0.0,2019.0,13.3
35314,2019-01-11 11:00:00,13.3,13.3,0.0,2019.0,13.3
35315,2019-01-11 12:00:00,12.2,12.2,0.0,2019.0,12.2
35316,2019-01-11 13:00:00,12.2,11.7,0.0,2019.0,11.95
35317,2019-01-11 13:00:00,11.7,11.7,0.0,2019.0,11.7
35318,2019-01-11 15:00:00,10.6,10.6,0.0,2019.0,10.6
35319,2019-01-11 16:00:00,11.1,11.1,0.0,2019.0,11.1
35320,2019-01-11 17:00:00,11.1,11.1,0.0,2019.0,11.1
35321,2019-01-11 17:00:00,12.8,11.7,0.0,2019.0,12.25
35322,2019-01-11 18:00:00,12.8,12.8,0.0,2019.0,12.8
35323,2019-01-11 20:00:00,14.4,13.3,0.0,2019.0,13.850000000000001
35324,2019-01-11 21:00:00,16.1,16.1,0.0,2019.0,16.1
35325,2019-01-11 22:00:00,17.8,17.8,0.0,2019.0,17.8
35326,2019-01-11 23:00:00,15.6,15.6,0.0,2019.0,15.6
35327,2019-01-12 00:00:00,15.0,15.0,0.0,2019.0,15.0
35328,2019-01-13 01:00:00,14.4,14.4,1.0,2019.0,14.4
35329,2019-01-13 02:00:00,13.9,13.9,0.0,2019.0,13.9
35330,2019-01-13 03:00:00,13.9,13.9,0.0,2019.0,13.9
35331,2019-01-13 04:00:00,13.3,13.3,0.0,2019.0,13.3
35332,2019-01-13 05:00:00,12.2,12.2,0.0,2019.0,12.2
35333,2019-01-13 06:00:00,13.3,13.3,0.0,2019.0,13.3
35334,2019-01-13 07:00:00,12.2,12.2,0.0,2019.0,12.2
35335,2019-01-13 08:00:00,11.1,11.1,0.0,2019.0,11.1
35336,2019-01-12 09:00:00,13.3,13.3,0.0,2019.0,13.3
35337,2019-01-12 10:00:00,11.7,11.7,0.0,2019.0,11.7
35338,2019-01-12 11:00:00,11.7,11.7,0.0,2019.0,11.7
35339,2019-01-12 12:00:00,11.7,11.7,1.0,2019.0,11.7
35340,2019-01-12 13:00:00,11.1,11.1,1.0,2019.0,11.1
35341,2019-01-12 14:00:00,11.7,11.7,1.0,2019.0,11.7
35342,2019-01-12 15:00:00,11.1,11.1,0.0,2019.0,11.1
35343,2019-01-12 16:00:00,11.7,11.7,0.0,2019.0,11.7
35344,2019-01-12 17:00:00,12.8,12.8,0.0,2019.0,12.8
35345,2019-01-12 17:00:00,12.2,11.1,0.0,2019.0,11.649999999999999
35346,2019-01-12 18:00:00,11.7,11.1,1.0,2019.0,11.399999999999999
35347,2019-01-12 20:00:00,13.9,13.9,0.0,2019.0,13.9
35348,2019-01-12 21:00:00,15.6,15.6,0.0,2019.0,15.6
35349,2019-01-12 22:00:00,15.6,15.6,0.0,2019.0,15.6
35350,2019-01-12 23:00:00,15.6,15.6,0.0,2019.0,15.6
35351,2019-01-13 00:00:00,15.0,15.0,1.0,2019.0,15.0
35352,2019-01-14 01:00:00,15.0,15.0,0.0,2019.0,15.0
35353,2019-01-14 02:00:00,15.0,15.0,0.0,2019.0,15.0
35354,2019-01-14 03:00:00,14.4,14.4,0.0,2019.0,14.4
35355,2019-01-14 04:00:00,14.4,14.4,0.0,2019.0,14.4
35356,2019-01-14 05:00:00,13.3,13.3,0.0,2019.0,13.3
35357,2019-01-14 06:00:00,13.3,13.3,0.0,2019.0,13.3
35358,2019-01-14 07:00:00,12.2,12.2,0.0,2019.0,12.2
35359,2019-01-14 08:00:00,11.7,11.7,0.0,2019.0,11.7
35360,2019-01-13 09:00:00,11.7,11.7,0.0,2019.0,11.7
35361,2019-01-13 10:00:00,9.4,9.4,0.0,2019.0,9.4
35362,2019-01-13 11:00:00,9.4,9.4,0.0,2019.0,9.4
35363,2019-01-13 12:00:00,8.9,8.9,0.0,2019.0,8.9
35364,2019-01-13 13:00:00,8.3,8.3,0.0,2019.0,8.3
35365,2019-01-13 14:00:00,8.3,8.3,0.0,2019.0,8.3
35366,2019-01-13 15:00:00,9.4,9.4,0.0,2019.0,9.4
35367,2019-01-13 16:00:00,10.0,10.0,0.0,2019.0,10.0
35368,2019-01-13 17:00:00,11.7,11.7,0.0,2019.0,11.7
35369,2019-01-13 18:00:00,13.3,13.3,0.0,2019.0,13.3
35370,2019-01-13 19:00:00,15.0,15.0,0.0,2019.0,15.0
35371,2019-01-13 20:00:00,15.0,15.0,0.0,2019.0,15.0
35372,2019-01-13 21:00:00,15.6,15.6,0.0,2019.0,15.6
35373,2019-01-13 22:00:00,16.1,16.1,0.0,2019.0,16.1
35374,2019-01-13 23:00:00,15.6,15.6,0.0,2019.0,15.6
35375,2019-01-14 00:00:00,15.0,15.0,0.0,2019.0,15.0
35376,2019-01-15 00:00:00,11.7,11.7,1.0,2019.0,11.7
35377,2019-01-15 01:00:00,11.7,11.7,1.0,2019.0,11.7
35378,2019-01-15 02:00:00,12.2,12.2,0.0,2019.0,12.2
35379,2019-01-15 03:00:00,12.2,12.2,0.0,2019.0,12.2
35380,2019-01-15 05:00:00,11.7,11.7,0.0,2019.0,11.7
35381,2019-01-15 05:00:00,11.7,11.7,0.0,2019.0,11.7
35382,2019-01-15 07:00:00,11.1,10.6,0.0,2019.0,10.85
35383,2019-01-15 08:00:00,11.1,11.1,0.0,2019.0,11.1
35384,2019-01-14 09:00:00,13.3,13.3,0.0,2019.0,13.3
35385,2019-01-14 10:00:00,12.8,12.8,0.0,2019.0,12.8
35386,2019-01-14 11:00:00,12.8,12.8,0.0,2019.0,12.8
35387,2019-01-14 12:00:00,12.2,12.2,0.0,2019.0,12.2
35388,2019-01-14 13:00:00,12.8,12.8,0.0,2019.0,12.8
35389,2019-01-14 14:00:00,13.3,13.3,1.0,2019.0,13.3
35390,2019-01-14 15:00:00,12.2,12.2,1.0,2019.0,12.2
35391,2019-01-14 16:00:00,11.1,11.1,1.0,2019.0,11.1
35392,2019-01-14 17:00:00,11.7,11.7,1.0,2019.0,11.7
35393,2019-01-14 18:00:00,11.7,11.7,1.0,2019.0,11.7
35394,2019-01-14 19:00:00,12.2,12.2,0.0,2019.0,12.2
35395,2019-01-14 19:00:00,11.7,11.7,1.0,2019.0,11.7
35396,2019-01-14 20:00:00,12.2,11.1,0.0,2019.0,11.649999999999999
35397,2019-01-14 21:00:00,11.7,11.1,1.0,2019.0,11.399999999999999
35398,2019-01-14 22:00:00,11.7,11.7,1.0,2019.0,11.7
35399,2019-01-15 00:00:00,11.7,11.7,1.0,2019.0,11.7
35400,2019-01-16 01:00:00,11.7,11.7,1.0,2019.0,11.7
35401,2019-01-16 01:00:00,11.1,11.1,0.0,2019.0,11.1
35402,2019-01-16 03:00:00,11.7,11.7,1.0,2019.0,11.7
35403,2019-01-16 03:00:00,11.1,11.1,1.0,2019.0,11.1
35404,2019-01-16 05:00:00,11.7,11.7,0.0,2019.0,11.7
35405,2019-01-16 05:00:00,11.7,11.7,1.0,2019.0,11.7
35406,2019-01-16 07:00:00,12.2,12.2,0.0,2019.0,12.2
35407,2019-01-16 08:00:00,11.7,11.7,0.0,2019.0,11.7
35408,2019-01-15 09:00:00,10.0,10.0,0.0,2019.0,10.0
35409,2019-01-15 10:00:00,10.6,10.6,0.0,2019.0,10.6
35410,2019-01-15 11:00:00,10.6,10.6,0.0,2019.0,10.6
35411,2019-01-15 12:00:00,10.6,10.6,0.0,2019.0,10.6
35412,2019-01-15 13:00:00,10.6,10.6,0.0,2019.0,10.6
35413,2019-01-15 14:00:00,10.6,10.6,0.0,2019.0,10.6
35414,2019-01-15 15:00:00,11.1,11.1,0.0,2019.0,11.1
35415,2019-01-15 16:00:00,11.7,11.7,0.0,2019.0,11.7
35416,2019-01-15 17:00:00,12.8,12.8,0.0,2019.0,12.8
35417,2019-01-15 18:00:00,13.3,13.3,0.0,2019.0,13.3
35418,2019-01-15 19:00:00,14.4,14.4,0.0,2019.0,14.4
35419,2019-01-15 20:00:00,15.0,15.0,0.0,2019.0,15.0
35420,2019-01-15 21:00:00,15.0,15.0,1.0,2019.0,15.0
35421,2019-01-15 22:00:00,14.4,14.4,1.0,2019.0,14.4
35422,2019-01-15 23:00:00,13.3,13.3,1.0,2019.0,13.3
35423,2019-01-16 00:00:00,12.2,12.2,1.0,2019.0,12.2
35424,2019-01-17 00:00:00,15.0,15.0,1.0,2019.0,15.0
35425,2019-01-17 01:00:00,14.4,13.9,0.0,2019.0,14.15
35426,2019-01-17 02:00:00,14.4,13.9,0.0,2019.0,14.15
35427,2019-01-17 03:00:00,15.0,14.4,1.0,2019.0,14.7
35428,2019-01-17 04:00:00,16.1,16.1,1.0,2019.0,16.1
35429,2019-01-17 05:00:00,16.1,16.1,0.0,2019.0,16.1
35430,2019-01-17 07:00:00,15.6,15.6,0.0,2019.0,15.6
